Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
BRB239_S14_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3670105508e-06	1.67340211016e-05	4.1835052754e-05	5.85690738556e-05	3.34680422032e-05	0.000117138147711	0.000184074232118	0.000376515474786	0.000468552590845	0.000845068065631	0.00111281240326	0.00129688663537	0.00213358769045	0.00294518771388	0.00398269702218	0.00585690738556	0.00719562907369	0.00994000853435	0.0121488993198	0.0137386313244	0.0170184994603	0.0187421036338	0.019277592309	0.0207167181238	0.0229674439619	0.0262975141612	0.028498037936	0.0294435101283	0.029560648276	0.0292845369278	0.0281800915351	0.0294351431177	0.0297698235397	0.0259209986864	0.0248918563886	0.0273015554273	0.027920714208	0.0263226151928	0.0262138440557	0.0268246358259	0.0222144130124	0.0241555594602	0.0232351882996	0.0222562480651	0.0215785202105	0.0209509944192	0.0212856748412	0.0228419388037	0.0230009120042	0.0224319552867	0.0229172418986	0.0236033367638	0.0236200707849	0.0224486893078	0.0185914974439	0.0167005530594	0.0143745241263	0.0122074683936	0.00966389718617	0.00740480433746	0.0062919919342	0.00511224344654	0.00385719186392	0.00302885781939	0.00256030522854	0.00182400830007	0.00130525364592	0.000845068065631	0.000753030949572	0.00062752579131	0.000401616506438	0.000334680422032	0.000225909284872	0.000117138147711	8.3670105508e-05	2.51010316524e-05	1.67340211016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67340211016e-05
BRB240_S15_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6019810896e-05	3.6019810896e-05	8.1044574516e-05	6.3034669068e-05	9.9054479964e-05	0.0002251238181	0.00027014858172	0.000702386312472	0.000891490319676	0.00120666366502	0.00141377757767	0.00227825303917	0.00333183250788	0.00407023863125	0.00641152633949	0.00794236830257	0.0103286807744	0.0127960378208	0.0150832958127	0.017325529041	0.0205943268798	0.0199459702837	0.0218099954975	0.0244574515984	0.0269698334084	0.0294552003602	0.031355245385	0.0310760918505	0.0290589824403	0.0298153984692	0.0294732102656	0.028905898244	0.0276632147681	0.0251418280054	0.0272219720846	0.0276452048627	0.0267266996848	0.0260063034669	0.025808194507	0.0222782530392	0.0233498424133	0.0220261143629	0.0216839261594	0.0210625844214	0.0206033318325	0.0204682575416	0.0221251688429	0.0217019360648	0.0215218370104	0.0214137775777	0.0221341737956	0.0221791985592	0.0215038271049	0.0184421431787	0.0154615038271	0.0134714092751	0.0112201710941	0.00935614588023	0.00712291760468	0.00588923908149	0.00531292210716	0.00358397118415	0.0029266096353	0.00268347591175	0.0018370103557	0.00123367852319	0.000927510130572	0.000783430886988	0.0006753714543	0.000441242683476	0.000342188203512	0.000234128770824	0.000126069338136	5.4029716344e-05	4.502476362e-05	1.8009905448e-05	0.0	1.8009905448e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8009905448e-05
BRB241_S3_L001	0.0	0.0	0.0	0.0	0.0	2.68607805743e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.37215611486e-05	0.000134303902871	0.00018802546402	0.000161164683446	0.00018802546402	0.00056407639206	0.000805823417229	0.00126245668699	0.00161164683446	0.00217572322652	0.00287410352145	0.00453947191705	0.00687635982702	0.00698380294931	0.0112815278412	0.0141287705821	0.0176475328373	0.0227242203658	0.025302855301	0.0294125547288	0.0322060759086	0.0327970130812	0.0345966853797	0.0342206344516	0.0394584866636	0.039941980714	0.0412850197427	0.0396465121276	0.0364769400199	0.0340326089876	0.0344892422574	0.0324209621532	0.0302183781461	0.0261624002794	0.0268876413549	0.0261355394988	0.0240135378334	0.0210051304091	0.0206828010422	0.0174326465927	0.0179430014236	0.0161433291251	0.0155255311719	0.0145585430713	0.0139138843375	0.0126245668699	0.0128931746757	0.0126514276505	0.0114426925246	0.012302237503	0.0114158317441	0.0116307179887	0.0108248945714	0.00991162803191	0.00824625963631	0.0065808912407	0.00625856187381	0.00472749738107	0.00367992693868	0.00303526820489	0.00222944478767	0.00214886244594	0.00145048215101	0.00120873512584	0.00107443122297	0.00056407639206	0.000644658733783	0.000537215611486	0.000107443122297	0.000241747025169	0.000214886244594	0.000107443122297	8.05823417229e-05	2.68607805743e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRB242_S16_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55257805586e-05	0.0	0.0	1.55257805586e-05	3.10515611172e-05	3.10515611172e-05	4.65773416759e-05	7.76289027931e-05	0.000139732025028	0.000294989830614	0.000543402319552	0.000543402319552	0.000916021052958	0.00111785620022	0.00184756788648	0.00273253737832	0.0033380428201	0.00557375522054	0.00652082783462	0.0082907668183	0.0113493455883	0.012839820522	0.0154326258753	0.0180254312286	0.0178391218619	0.0199040506761	0.0226210622739	0.0237699700352	0.026875126147	0.0271701159776	0.028877951839	0.027682466736	0.0262696207052	0.0279153534444	0.029126364328	0.0265180331941	0.0245462590632	0.0269682808303	0.027294322222	0.0257106926051	0.025431228555	0.027294322222	0.0227607942989	0.0235991864491	0.0235060317657	0.0232886708379	0.02251238181	0.0227297427378	0.0224968560294	0.0232110419351	0.0248567746743	0.024096011427	0.0238165473769	0.0247791457716	0.0248257231132	0.0242202176714	0.0210374326569	0.0181030601313	0.0161002344393	0.0133521712804	0.0109146237327	0.00780946762098	0.00687792078747	0.00596189973451	0.0040522287258	0.00336909438122	0.00274806315888	0.00212703193653	0.00155257805586	0.000884969491841	0.000822866369607	0.000636557002903	0.000496824977876	0.000388144513965	0.000263938269496	0.000124206244469	7.76289027931e-05	1.55257805586e-05	1.55257805586e-05	1.55257805586e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55257805586e-05
BRB246_S4_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35725725454e-05	5.42902901816e-05	4.07177176362e-05	6.7862862727e-05	8.14354352724e-05	0.000230733733272	0.000257878878363	0.000529330329271	0.000922934933087	0.00133011210945	0.00157441841527	0.00248378077581	0.00321669969326	0.00470968267325	0.00620266565325	0.00933792991124	0.0112788077852	0.0149976926627	0.0179700860501	0.0210510600179	0.0249735334835	0.0266972501968	0.0272401530986	0.0281087977415	0.0310269008388	0.0339992942262	0.036930969896	0.0366188007275	0.0356008577866	0.0345829148457	0.0337414153479	0.0331442221559	0.0327777626971	0.0290453052472	0.0263579358832	0.0283395314748	0.0282309508944	0.0257878878363	0.0236977116643	0.0239284453975	0.0200874073672	0.0205353022612	0.0189065935557	0.0180515214854	0.0173593202856	0.0161920790467	0.0156763212899	0.0162327967643	0.0157849018703	0.0150112652352	0.0151877086783	0.0151334183881	0.015106273243	0.0139390320041	0.012391758734	0.0103830179972	0.00920220418578	0.00760064062542	0.00614837536307	0.00498113412416	0.00381389288526	0.0035288688618	0.00259236135617	0.0020630310269	0.00179157957599	0.00158799098781	0.001045088086	0.000597193191998	0.000420749748907	0.000461467466544	0.000393604603817	0.000203588588181	0.000217161160726	9.50080078178e-05	5.42902901816e-05	4.07177176362e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRB247_S17_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09158388822e-05	5.45791944111e-05	1.09158388822e-05	4.36633555289e-05	8.73267110577e-05	0.000120074227704	0.00029472764982	0.0004912127497	0.00058945529964	0.000818687916166	0.00111341556599	0.00188844012662	0.0024560637485	0.00334024669796	0.00522868682458	0.00674598842921	0.00852527016701	0.0105337845213	0.0134046501474	0.0153040061129	0.0184150201943	0.0175308372448	0.0193537823382	0.0221045737365	0.0241021722519	0.0270057853946	0.0282611068661	0.0278790525052	0.0275952406942	0.0261870974784	0.0292435323655	0.0291562056544	0.02548848379	0.0252483353346	0.0268966270058	0.0279663792162	0.0269621220391	0.0268202161336	0.0272677655278	0.0226394498417	0.0235891278245	0.0240148455409	0.0233598952079	0.0225848706473	0.0227922715861	0.02177709857	0.0240148455409	0.0249972710403	0.0240912564131	0.0237528654077	0.0253465778845	0.0254448204345	0.0242222464796	0.0207073463596	0.0181639559	0.0149437834298	0.0125641305534	0.010282720227	0.00764108721755	0.00663683004039	0.0055889095077	0.00412618709748	0.00311101408143	0.00243423207073	0.00192118764327	0.00140814321581	0.000764108721755	0.00068769784958	0.000654950332933	0.000360222683113	0.000327475166467	0.000272895972055	0.000120074227704	4.36633555289e-05	2.18316777644e-05	0.0	0.0	2.18316777644e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18316777644e-05
BRB249_S19_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.59775796374e-06	1.91955159275e-05	0.000124770853529	6.71843057462e-05	0.000211150675202	0.00023034619113	0.00046069238226	0.000604658751716	0.00119971974547	0.00171799867551	0.00221708208962	0.00250501482854	0.00336881304527	0.00549951531322	0.00650727989942	0.0100776458619	0.0129953642829	0.0167480876467	0.0192051136854	0.0238984173297	0.0274975765661	0.0294651169487	0.0289948268085	0.031490243879	0.0343599735102	0.0359436035742	0.0397635112438	0.039427589715	0.0393700031673	0.0361451564914	0.0359723968481	0.034148822835	0.0331986447966	0.0297146586557	0.0289756312925	0.0295131057385	0.0284477546045	0.026470616464	0.0241095680049	0.0236104845908	0.0194354598766	0.0192818957492	0.0181013715196	0.0161818199269	0.0160570490733	0.0144062347036	0.0143582459138	0.0131873194422	0.0133792746015	0.0124099010471	0.0122083481299	0.0117092647158	0.0117380579897	0.0104327629066	0.00956896468985	0.00840763597624	0.00729429605244	0.00566267719861	0.00462611933852	0.00353197493066	0.00286972963116	0.00238984173297	0.00190995383478	0.00149725024234	0.001324490599	0.000959775796374	0.000815809426918	0.000566267719861	0.000431899108368	0.000393508076513	0.000143966369456	0.00015356412742	0.000143966369456	6.71843057462e-05	1.91955159275e-05	3.8391031855e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.59775796374e-06
BRB252_S5_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10664763233e-05	4.42659052931e-05	4.42659052931e-05	7.74653342629e-05	0.000132797715879	0.000221329526465	0.000365193718668	0.000597589721457	0.00104024877439	0.00139437601673	0.00191450040393	0.0023792924095	0.0033752752786	0.00509057910871	0.00635215740956	0.00930690658787	0.0119517944291	0.0154930668526	0.0193442006131	0.0218230913095	0.0252204995407	0.027146066421	0.0276440578555	0.0286068412957	0.0316279893319	0.0339519493598	0.0371944269225	0.0379026814072	0.0371169615883	0.0353795248055	0.033343293162	0.0324358421035	0.033785952215	0.0277768555714	0.0269026039419	0.027898586811	0.0278764538583	0.0252868983987	0.0242687825769	0.0236933258081	0.0185142148888	0.0202295187189	0.0191118046103	0.0173301019222	0.0167214457245	0.0156258645685	0.0150061418944	0.016157055432	0.0156369310448	0.0144085521729	0.0145966822704	0.0146298816994	0.0143310868386	0.0140654914069	0.0120956586213	0.0104467536492	0.00811172714496	0.00763586866306	0.00618616026471	0.00457045472151	0.00379580137888	0.00327567699169	0.00262275488862	0.00218009583568	0.00187023449863	0.00132797715879	0.000896384582185	0.00070825448469	0.000531190863517	0.000453725529254	0.000210263050142	0.000354127242345	0.000177063621172	0.000110664763233	2.21329526465e-05	2.21329526465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10664763233e-05
BRB253_S18_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52651945931e-05	4.57955837792e-05	3.05303891861e-05	7.63259729653e-05	0.000122121556745	0.000190814932413	0.000305303891861	0.000473221032385	0.000999870245846	0.00111435920529	0.00134333712419	0.00222108581329	0.00334307761588	0.00386209423205	0.00640374913179	0.00775471885328	0.0101208240152	0.012586152942	0.014646954212	0.0173717914469	0.0198371203737	0.0195928772602	0.0211346619141	0.0245464329057	0.0264393170352	0.0293015410214	0.030064800751	0.0302861460726	0.0296602730943	0.0295915797187	0.0296908034835	0.0305685521726	0.0263706236595	0.0257829136677	0.0273704939054	0.0292099498538	0.0267217231352	0.026897272873	0.0259737286001	0.0228138333193	0.0234855018814	0.0224551012464	0.0222184907302	0.0211651923033	0.0211270293168	0.0201042612791	0.0218979216438	0.022340612287	0.0215544547654	0.0215162917789	0.0220276757978	0.0220658387843	0.0211041315249	0.0184632528603	0.0153949487471	0.0134486364365	0.0113954677637	0.00975445934497	0.00699909172092	0.00591526290481	0.00486196447789	0.00357968813207	0.00303777372402	0.00254165489975	0.00184708854576	0.00116015478907	0.00106093102422	0.000694566353985	0.000610607783723	0.000419792851309	0.000351099475641	0.000282406099972	0.000160284543227	1.52651945931e-05	2.28977918896e-05	1.52651945931e-05	0.0	7.63259729653e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52651945931e-05
BRB254_S19_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03472003063e-05	1.55208004594e-05	6.72568019908e-05	3.6215201072e-05	8.79512026034e-05	0.000155208004594	0.00026385360781	0.000429408812711	0.000796734423583	0.00111749763308	0.0014020456415	0.00175385045191	0.00250919607427	0.00407162332052	0.00462519853691	0.0071757834124	0.00912623067014	0.0120544883568	0.0145636844311	0.0170884013058	0.0199235341897	0.0218377662464	0.0216825582418	0.0236330054995	0.026587131187	0.0288273000533	0.0326454169663	0.0339957266063	0.032702326568	0.0319211129449	0.0314244473302	0.0313054545266	0.0314347945305	0.0269492831977	0.0257593551625	0.0280046976289	0.0283668496397	0.0269389359974	0.0257386607619	0.0260749447718	0.0220240158519	0.0226551950706	0.0216618638412	0.0204150262043	0.0194372157753	0.0187749949557	0.0183559333433	0.01993388139	0.0196131181805	0.0190336749634	0.0188112101568	0.0196700277822	0.0189767653617	0.0183507597432	0.0158415636689	0.0131978539907	0.0116250795441	0.0100936938988	0.00803460103782	0.00618762578315	0.00503908654916	0.00438721292986	0.00358530490613	0.00269027207963	0.00216256486401	0.00183145445421	0.00112267123323	0.000936421627718	0.000579443217152	0.000620832018377	0.000398367211792	0.000356978410567	0.00026385360781	0.000118992803522	5.17360015314e-05	3.6215201072e-05	1.03472003063e-05	5.17360015314e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17360015314e-06
BRB255_S20_L001	0.0	0.0	0.0	0.0	6.76082238644e-06	0.0	0.0	6.76082238644e-06	0.0	0.0	6.76082238644e-06	1.35216447729e-05	2.70432895457e-05	4.05649343186e-05	8.11298686372e-05	9.46515134101e-05	0.000223107138752	0.000324519474549	0.000480018389437	0.000858624443077	0.00132512118774	0.00144005516831	0.00212965905173	0.00294771856049	0.00448242524221	0.00536133215244	0.0078763580802	0.0101682768692	0.01294697487	0.0163747118199	0.0189167810372	0.0223174746976	0.0240144411166	0.0243254389464	0.0256911250685	0.0286861693856	0.0308699150165	0.0344261075917	0.0346694971976	0.0347371054215	0.0334931141024	0.0324857515668	0.0327899885742	0.0317691043939	0.0286523652737	0.0267525741831	0.0283548890887	0.028605039517	0.0263604464847	0.0257654941147	0.0252584324357	0.0210261576218	0.0220470418022	0.0202824671593	0.0193089087357	0.0191331273536	0.01815956893	0.0175105299809	0.0182609812658	0.0172806620197	0.017233336263	0.016462602511	0.0169561425452	0.0166586663602	0.0161516046812	0.013663622043	0.0114122681883	0.0100803861782	0.00876878663521	0.00710562432814	0.00534104968528	0.00452975099891	0.00369816984538	0.00290715362617	0.00223107138752	0.00212289822934	0.0014468159907	0.00107497075944	0.000743690462508	0.000662560593871	0.000527344146142	0.000324519474549	0.000263672073071	0.000243389605912	8.11298686372e-05	4.05649343186e-05	4.7325756705e-05	1.35216447729e-05	6.76082238644e-06	0.0	6.76082238644e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70432895457e-05
BRB257_S21_L001	0.0	0.0	0.0	6.61104573521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.61104573521e-06	2.64441829409e-05	5.28883658817e-05	5.28883658817e-05	9.2554640293e-05	0.000204942417792	0.000337163332496	0.000356996469702	0.000879269082784	0.00111726672925	0.00150731842763	0.00189737012601	0.00275680607158	0.00419140299613	0.00485250756965	0.00776797873888	0.00964551572768	0.0126072642171	0.0152186272825	0.0181869868176	0.0204942417792	0.0236543216406	0.0218891724293	0.0245468128149	0.0272970078407	0.0300273697293	0.0325726223374	0.0340072192619	0.0329626740358	0.0319908503127	0.0314685776996	0.0311314143671	0.031184302733	0.0271449537888	0.0258227446417	0.0276473932647	0.0277730031336	0.0266887916331	0.0252211394798	0.0253467493488	0.0214197881821	0.02167100792	0.0209173487062	0.0200909679893	0.0191125332205	0.0179159339424	0.0181208763602	0.0190398117174	0.0192381430895	0.0185109280586	0.0182861525036	0.0189538681229	0.0184778728299	0.0182068199548	0.0154698470204	0.0127527072232	0.011410664939	0.0100223453346	0.00836958390078	0.0061945498539	0.00520289299361	0.00462773201465	0.00339146646216	0.00271052875144	0.0023270880988	0.0018577038516	0.00132220914704	0.000826380716902	0.000780103396755	0.000720603985138	0.000436329018524	0.000396662744113	0.000257830783673	0.000198331372056	6.61104573521e-05	3.30552286761e-05	6.61104573521e-06	0.0	0.0	6.61104573521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32220914704e-05
BRB258_S20_L001	0.0	0.0	0.0	0.0	0.0	0.0	6.4835285956e-06	0.0	0.0	0.0	0.0	6.4835285956e-06	1.29670571912e-05	2.59341143824e-05	7.13188145516e-05	7.13188145516e-05	0.000233407029442	0.000298242315398	0.000376044658545	0.000758572845686	0.00127077160474	0.00141340923384	0.00202934445042	0.0027944008247	0.00437638180203	0.00514143817631	0.00827946601658	0.0103282610528	0.0139071688376	0.0165589320332	0.0193922340294	0.023055427686	0.0244558698626	0.0243002651763	0.0266862036995	0.0303753314704	0.0319962136193	0.0364763318789	0.0367356730227	0.0364374307073	0.034758196801	0.0341228109987	0.0324435770924	0.032210170063	0.0285988446352	0.0272308201015	0.0297010444965	0.0288970869506	0.0271206001154	0.0253441132802	0.0255321356095	0.0211687208646	0.02146696318	0.020345312733	0.0190421234853	0.0180501436102	0.0180177259672	0.0169479437489	0.0176805824802	0.0172137684213	0.0159429968166	0.0154826662863	0.0160207991597	0.0149964016416	0.0143026640819	0.0125132101895	0.010918262155	0.0089991376907	0.00787748724366	0.00665210033909	0.00467462411743	0.0036891277709	0.0032417642978	0.00261286202403	0.00187373976413	0.00164681626328	0.00134209041929	0.000920661060576	0.00069373755973	0.000447363473097	0.000447363473097	0.000252857615229	0.000259341143824	0.000200989386464	7.13188145516e-05	8.42858717428e-05	2.59341143824e-05	1.29670571912e-05	0.0	6.4835285956e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59341143824e-05
BRB259_S21_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.97824742062e-06	0.0	1.99564948412e-05	9.97824742062e-05	9.97824742062e-05	0.000199564948412	0.000259434432936	0.000439042886507	0.000668542577182	0.001257259175	0.00160649783472	0.00239477938095	0.00232493164901	0.00388153824662	0.00576742700912	0.00688499072023	0.0105769422659	0.0136103294817	0.0174918677284	0.0203656029855	0.0241772935002	0.0278892015406	0.0306531760762	0.029036699994	0.0314115228801	0.0351234309206	0.0370192979305	0.0398331637031	0.0398630984454	0.0393342513321	0.0371689716418	0.0353728871061	0.0349837354567	0.033117803189	0.0296453730867	0.0281087229839	0.0295855036021	0.0287672873137	0.0249456185516	0.0230796862839	0.0237482288611	0.0190983655631	0.0191283003053	0.0180406713365	0.0165040212337	0.0153265880381	0.0147179149454	0.0134806122653	0.013141351853	0.0128320261829	0.0119938533996	0.0121535053583	0.0115148975234	0.0103773773174	0.010816420204	0.00894050968888	0.00794268494682	0.00675527350376	0.0054680795865	0.00456005907122	0.00323295216428	0.00281386577262	0.00219521443254	0.00185595402024	0.00147678061825	0.00131712865952	0.00105769422659	0.000548803608134	0.000588716597817	0.000359216907142	0.000339260412301	0.000169630206151	0.000239477938095	7.9825979365e-05	6.98477319444e-05	1.99564948412e-05	9.97824742062e-06	0.0	9.97824742062e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRB260_S6_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11217385502e-05	0.0	1.11217385502e-05	2.22434771003e-05	7.78521698512e-05	0.000133460862602	0.000111217385502	0.000189069555353	0.000433747803457	0.000511599973308	0.00106768690082	0.00141246079587	0.00190181729208	0.00248014769669	0.00315857374825	0.00537179971973	0.00591676490869	0.00856373868363	0.0113775385368	0.0142691905599	0.0179616077585	0.0210534510755	0.0235558422493	0.0261472073315	0.0260248682074	0.0276375202972	0.0305180505817	0.0323753809195	0.0359788242098	0.0360789198568	0.0364236937518	0.0330871721868	0.0327646417688	0.0323531374424	0.0312187201103	0.0283715550415	0.0260693551616	0.0276152768201	0.0274484507418	0.0254242943257	0.0245567987188	0.0238672509287	0.0196521120182	0.0199301554819	0.019952398959	0.0174722512623	0.0175501034322	0.0168605556421	0.0160153035122	0.0170829904131	0.0170273817203	0.0158151122183	0.0161598861134	0.0162266165447	0.0166381208711	0.01495873835	0.0134684253843	0.0112107124586	0.00947572124474	0.00856373868363	0.00659519096025	0.00520497364148	0.00437084325022	0.00353671285895	0.00291389550014	0.00234668683409	0.00196854772338	0.00157928687412	0.00110105211647	0.000689547790111	0.000522721711858	0.000500478234758	0.000378139110706	0.000244678248104	0.000200191293903	0.000100095646952	7.78521698512e-05	2.22434771003e-05	1.11217385502e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22434771003e-05
BRB261_S22_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23366930261e-05	2.46733860521e-05	0.000135703623287	9.86935442085e-05	0.000222060474469	0.000222060474469	0.000468794334991	0.000567487879199	0.00107329229327	0.00166545355852	0.00209723781443	0.00280042931692	0.003787364759	0.00585992918738	0.00736500573656	0.010412168914	0.0136320457938	0.0171356666132	0.0201458197116	0.0243402953404	0.0276958758435	0.029817787044	0.0300398475185	0.0329759804587	0.0348634944917	0.0380216879063	0.0394650809904	0.0408344539163	0.0402916394231	0.0366029682083	0.0369483956131	0.0335064582588	0.0334694481797	0.031248843435	0.0278562528529	0.0299781640533	0.0283373838809	0.026005748899	0.0237974808473	0.0229339123355	0.0185543863112	0.0188874770229	0.0180485818971	0.0161857412502	0.0157909670734	0.0153838562035	0.01324960831	0.0130768946076	0.0128301607471	0.0113250841979	0.0115348079794	0.0112880741189	0.0100667415093	0.010424505607	0.00903045929508	0.00720462872722	0.00620535659211	0.00532945138726	0.00428083248005	0.00268939907968	0.0026030422285	0.00189985072601	0.00165311686549	0.00136937292589	0.00127067938168	0.000851231818799	0.000666181423408	0.00034542740473	0.00034542740473	0.00034542740473	0.000148040316313	0.000197387088417	4.93467721043e-05	2.46733860521e-05	3.70100790782e-05	1.23366930261e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.70100790782e-05
BRB264_S7_L001	0.0	0.0	9.17145110699e-06	0.0	0.0	9.17145110699e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.7514353321e-05	6.4200157749e-05	4.5857255535e-05	0.000100885962177	0.000192600473247	0.000330172239852	0.000541115615313	0.00085294495295	0.00140323201937	0.00169671845479	0.00215529101014	0.00286149274538	0.00490672634224	0.00546618485977	0.00832767760515	0.010629711833	0.0139130913293	0.0166736981125	0.0201955353376	0.0226534842343	0.0248271181466	0.0249371755599	0.0265238366014	0.0291101858136	0.0316873635747	0.034970743071	0.0358787167306	0.0349524001688	0.0334574536383	0.0329438523763	0.0321275932278	0.031027019095	0.0281380119963	0.0265238366014	0.0276610965387	0.0281838692518	0.0262762074215	0.0248638039511	0.0241300878625	0.0208742227195	0.0208558798173	0.0201129922776	0.0192141900692	0.0176733862832	0.0173248711411	0.0166094979548	0.0178109580498	0.0174257571033	0.0164444118348	0.0168479556835	0.0167378982703	0.0167745840747	0.0161692683016	0.0136746336005	0.0116752572592	0.00974008107563	0.00842856356733	0.00740136104334	0.00533778454427	0.00441146798246	0.00381532366051	0.00308160757195	0.0023570629345	0.00212777665682	0.00166003265037	0.00106388832841	0.000779573344095	0.000669515930811	0.000568629968634	0.000321000788745	0.000265972082103	0.000284314984317	9.17145110699e-05	4.5857255535e-05	2.7514353321e-05	1.8342902214e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRB265_S8_L001	0.0	0.0	1.01126549764e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.01126549764e-05	0.0	0.0	4.04506199058e-05	7.07885848351e-05	5.05632748822e-05	0.000101126549764	0.000192140444552	0.000364055579152	0.00045506947394	0.000869688327974	0.00153712355642	0.00166858807111	0.0023157979896	0.00314503569767	0.00466193394414	0.00577432599155	0.00886879841434	0.0114677507433	0.0139858018324	0.0172724146998	0.0208017312865	0.0239669922942	0.0263333535586	0.0257973828449	0.0266367332079	0.030884048298	0.0332504095625	0.0355459822422	0.0354954189673	0.0364257832251	0.0332402969076	0.0321380175151	0.0327852274336	0.0316020468014	0.0284974617236	0.0268895495823	0.0285176870336	0.0283761098639	0.0249580324818	0.0245231883179	0.0241692453937	0.0196185506543	0.0207006047368	0.0198208037538	0.0183544687822	0.0170600489453	0.0175555690391	0.0157959670732	0.0166252047813	0.0169993730154	0.0152903343244	0.0155431506988	0.0161094593775	0.0154723621139	0.015462249459	0.0131262261594	0.01072952693	0.00971826143236	0.00834294035556	0.00640131060008	0.00541027041239	0.0045506947394	0.00374168234128	0.00284165604838	0.00256861436402	0.00224500940477	0.00180005258581	0.000991040187691	0.000839350363044	0.000687660538398	0.000637097263516	0.000444956818963	0.000353942924175	0.000232591064458	0.00014157716967	3.03379649293e-05	1.01126549764e-05	1.01126549764e-05	0.0	0.0	1.01126549764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03379649293e-05
